,mean_hr,max_hr,min_hr,std_hr,max_over_min,%crashes,last_obstacle_crash,lin_regression_hr_slope
60,134.1951219512195,141.0,119.0,6.108271081882016,1.0873015873015872,0.0,0,-0.528964637574092
61,133.41463414634146,141.0,119.0,6.422521349735233,1.0873015873015872,0.0,0,-1.4887444339746
62,132.53658536585365,141.0,119.0,6.603398976949711,1.096,0.0,0,-1.3352819878093074
63,131.8,141.0,119.0,6.684079822752199,1.088,0.0,0,-0.9734413666142792
64,131.14634146341464,141.0,119.0,6.467460767603296,1.032,0.0,0,0.005165100195226074
65,130.4047619047619,141.0,119.0,6.112999039669576,1.032,0.0,0,0.1788663169746865
66,128.88095238095238,140.0,119.0,5.93543464598015,1.084033613445378,0.0,0,-0.5544290771263062
67,127.61904761904762,137.0,119.0,5.263553380825454,1.084033613445378,0.0,0,-0.6909673812595979
68,126.85365853658537,137.0,119.0,4.835085188545059,1.084033613445378,0.0,0,-0.6681202105635288
69,126.76744186046511,137.0,119.0,4.719953638303006,1.084033613445378,7.6923076923076925,1,-0.14081523812677652
70,127.11363636363636,137.0,119.0,4.55057322783655,1.0924369747899159,14.285714285714285,1,0.9638457709253527
71,127.71111111111111,137.0,119.0,4.444722213542209,1.1260504201680672,13.333333333333334,0,1.3979396716723471
72,128.17777777777778,138.0,119.0,4.955662000034491,1.1219512195121952,20.0,1,1.6384018882549354
73,128.35555555555555,140.0,119.0,5.266340611310992,1.1111111111111112,25.0,1,1.8150992532429955
74,128.7826086956522,141.0,119.0,5.792382137018935,1.119047619047619,31.25,1,1.7477233214813053
75,129.5531914893617,142.0,119.0,6.7108235438318395,1.0923076923076922,31.25,0,1.3255697455877011
76,130.4255319148936,142.0,119.0,7.240419999981575,1.0597014925373134,31.25,0,0.7578295978927672
77,131.38297872340425,142.0,119.0,7.583027935689709,1.0289855072463767,31.25,0,0.29032401891698095
78,132.29787234042553,142.0,119.0,7.745727836845236,1.0142857142857142,31.25,0,-0.055184528445718584
79,133.19148936170214,142.0,119.0,7.699910496013802,1.0289855072463767,31.25,0,-0.3180385370150045
80,133.7659574468085,142.0,119.0,7.599235562119696,1.036764705882353,31.25,0,-0.5243813057398313
81,134.69565217391303,142.0,119.0,7.167424968308248,1.036764705882353,33.33333333333333,0,-0.63197067462203
82,135.8695652173913,142.0,122.0,6.090461378808941,1.0294117647058822,33.33333333333333,0,-0.2862206314633964
83,136.58695652173913,142.0,125.0,5.170755745134884,1.1023622047244095,33.33333333333333,0,-0.5173924338288602
84,136.8913043478261,142.0,126.0,4.615087628249882,1.1023622047244095,26.666666666666668,0,-0.8511054882824258
85,137.08695652173913,142.0,127.0,4.241729662696689,1.1023622047244095,26.666666666666668,1,-1.1729070924897786
86,137.1304347826087,142.0,127.0,4.182549438651417,1.1023622047244095,33.33333333333333,1,-0.8862396790623064
87,136.97826086956522,142.0,127.0,4.286874699124099,1.078740157480315,26.666666666666668,0,-0.05784990277767351
88,136.73333333333332,142.0,127.0,4.345321412947284,1.0551181102362204,20.0,0,0.5959026496731682
89,136.52173913043478,142.0,127.0,4.251740195024896,1.0538461538461539,20.0,1,0.6812361539705972
90,136.17391304347825,142.0,127.0,4.029360841655974,1.0538461538461539,20.0,0,0.7439081570294036
91,135.57777777777778,141.0,127.0,3.7263733825072576,1.0378787878787878,20.0,0,0.32515756546486796
92,135.3111111111111,141.0,127.0,3.4760362890551475,1.037313432835821,20.0,0,0.2582739744197
93,135.2608695652174,140.0,127.0,3.316187788602352,1.044776119402985,20.0,0,0.3692525811431772
94,134.95555555555555,140.0,127.0,3.14754995306996,1.0526315789473684,20.0,0,0.18327050796155914
95,134.7173913043478,140.0,127.0,3.067123469443575,1.0526315789473684,20.0,0,-0.05600673104107838
96,134.82978723404256,140.0,127.0,3.1020270296818766,1.0526315789473684,20.0,0,-0.11637282092329865
97,135.0625,140.0,127.0,3.29025802519201,1.0526315789473684,18.75,0,0.07382514479133193
98,135.08510638297872,141.0,127.0,3.3996789313496536,1.0601503759398496,18.75,0,0.6158481413229363
99,135.40425531914894,141.0,130.0,3.3078271764176517,1.0601503759398496,25.0,1,0.816013311908429
100,135.60416666666666,141.0,130.0,3.0924725584591197,1.0601503759398496,25.0,0,-0.08729095100923814
101,135.22448979591837,141.0,125.0,3.6927028612885584,1.128,18.75,0,-1.4379364683998965
102,135.10204081632654,141.0,125.0,3.874300463520176,1.128,12.5,0,-1.7867131233306497
103,135.14583333333334,141.0,125.0,3.9030243774258113,1.128,12.5,0,-1.397301237181939
104,135.28571428571428,141.0,125.0,3.8783587594066984,1.104,12.5,0,0.1606279785959874
105,135.51020408163265,141.0,125.0,3.942939095076539,1.112,12.5,1,1.4078977722316808
106,135.6326530612245,141.0,125.0,4.039873541497619,1.128,18.75,1,1.7539483034496484
107,135.94,141.0,125.0,4.196256835391684,1.1015625,23.52941176470588,1,1.4951551982669158
108,136.28571428571428,142.0,125.0,4.382731264101569,1.0757575757575757,29.411764705882355,1,1.1024530349467132
109,136.6,142.0,125.0,4.508495382302715,1.0441176470588236,29.411764705882355,0,0.6176418953785903
110,136.56,142.0,125.0,4.486533137271666,1.0289855072463767,35.294117647058826,1,0.08469350608827449
